,userid,name,editcount,registration,gender,editor,checkuser,ipblock-exempt,autoconfirmed,oversight,user,interface-admin,bureaucrat,noratelimit,import,autoreview,sysop
1164,163518,(127.0.0.1),781,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1165,521618,Tarantelle,8955,2008-02-23T11:06:19Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1166,974821,Cologinux,15897,2010-04-15T22:44:08Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1167,137393,Wikipit,4583,,male,True,False,False,True,False,True,False,False,False,False,True,False
1168,4336,Matthias,2702,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1169,264806,Telrúnya,13596,2006-08-15T14:33:13Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1170,618394,Empro2,1352,2008-09-25T11:16:19Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1171,278158,Tets,12589,2006-09-16T12:18:56Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1172,399791,Coatilex,3682,2007-05-18T09:07:55Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1173,555395,Lasst den quatsch,16,2008-05-09T06:03:50Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1174,406635,Röhrender Elch,9212,2007-06-01T18:46:41Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1175,52850,Contributor,2228,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1176,307709,Rusti,5067,2006-11-20T20:17:10Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1177,1137976,Joerg 130,6222,2011-01-02T16:45:36Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1178,161010,Joergens.mi,31036,,male,True,False,False,True,False,True,False,False,False,False,True,False
1179,16609,Jofi,6140,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1180,461588,Elektrofisch,43205,2007-10-09T12:55:18Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1181,32049,Lantus,42037,,male,True,False,True,True,False,True,False,False,False,False,True,True
1182,661851,Thomei08,13780,2008-12-08T00:35:23Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1183,30516,Johannes Rohr,8499,,male,True,False,False,True,False,True,False,False,False,False,False,False
1184,211889,JohannesPonader,200,2006-04-16T22:35:03Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1185,127597,Lemzwerg,2678,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1186,363482,Ulli Purwin,14813,2007-03-02T05:15:47Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1187,190671,Coyote III,29686,2006-02-24T14:07:00Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1188,424491,CroMagnon,9422,2007-07-10T05:48:27Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1189,369849,Usquam,12960,2007-03-14T13:18:41Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1190,383437,Pincerno,13405,2007-04-12T20:15:23Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1191,13490,Thommess,4232,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1192,37820,Daniel FR,10061,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1193,559369,Tokaner,1395,2008-05-19T00:34:48Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1194,142526,PeterFrankfurt,16616,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1195,30278,Darian,6767,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1196,1324363,Hans Haase,43579,2011-11-11T09:15:20Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1197,184666,Dinah,46637,2006-02-09T11:20:50Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1198,615760,Tofra,2736,2008-09-20T16:15:32Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1199,10479,Boehm,13012,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1200,1853665,SailE,2364,2014-04-19T16:49:51Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1201,811756,Kharon,9243,2009-08-18T17:27:14Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1202,1360324,Bleistift2,1521,2012-01-17T16:55:06Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1203,72530,Kersti Nebelsiek,20558,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1204,28734,Ri st,21966,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1205,170910,Richardigel,8789,2006-01-07T19:47:50Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1206,27643,Kerbel,5324,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1207,323470,Trinitrix,14793,2006-12-19T19:05:31Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1208,220896,Visi-on,30629,2006-05-08T09:58:28Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1209,128901,Botulph,10806,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1210,1155336,Krib,27991,2011-01-23T22:21:05Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1211,121073,Die.keimzelle,1487,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1212,542661,Catfisheye,20877,2008-04-09T00:49:04Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1213,80044,Kresspahl,187632,,male,True,False,False,True,False,True,False,False,False,False,True,False
1214,379317,Krawi,52469,2007-04-03T06:28:22Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1215,97987,Lx,2063,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1216,15029,Lomion,244,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1217,525965,Kpisimon,48308,2008-03-03T15:28:02Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1218,92577,Bsmuc64,3968,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1219,405849,Vammpi,39964,2007-05-31T10:04:47Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1220,166268,Korinth,6255,2005-12-22T17:30:32Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1221,27766,PhilToleranz,1359,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1222,35272,Konrad Stein,4597,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1223,131012,Delabarquera,9327,,male,True,False,False,True,False,True,False,False,False,False,True,False
1224,31538,LivingShadow,2696,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1225,990456,Dlugacz,999,2010-05-09T00:28:20Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1226,462993,MannMaus,15749,2007-10-12T17:18:02Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1227,169138,UvM,18653,2006-01-03T11:00:53Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1228,828,Tilo,4034,,male,True,False,False,True,False,True,False,False,False,False,True,False
1229,411346,Bertzbach,1269,2007-06-12T10:59:36Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1230,132,Cfaerber,2304,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1231,4863,Make,6167,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1232,503588,Lindi44,4154,2008-01-17T08:05:33Z,male,True,False,True,True,False,True,False,False,False,False,True,False
1233,299829,Liliana-60,12927,2006-11-06T18:45:54Z,female,True,False,False,True,False,True,False,False,False,False,False,False
1234,1276217,Malabon,40138,2011-08-12T20:57:52Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1235,41567,W-alter,2842,,male,True,False,False,True,False,True,False,False,False,False,True,False
1236,286248,Ticketautomat,45595,2006-10-07T16:53:37Z,unknown,True,False,False,True,False,True,False,False,False,False,True,True
1237,191987,Wasabi,4136,2006-02-28T01:49:30Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1238,202776,Roberta F.,743,2006-03-24T23:42:23Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1239,176518,Pohli,1300,2006-01-20T20:06:31Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1240,62185,Dein Freund der Baum,5359,,male,True,False,False,True,False,True,False,False,False,False,True,False
1241,975293,Dummbeutel,3123,2010-04-16T17:08:00Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1242,70,Paul Ebermann,1345,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1243,3072,Maha,1990,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1244,28525,Kulac,41611,,male,True,False,False,True,False,True,False,False,False,False,True,True
1245,34945,Magnummandel,30368,,male,True,False,False,True,False,True,False,False,False,False,False,False
1246,243535,Kuemmjen,21239,2006-06-27T20:00:57Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1247,34277,Pco,822,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1248,5596,Waelder,9933,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1249,2618876,DaizY,15201,2017-03-17T18:16:05Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1250,328191,Tischbeinahe,10733,2006-12-30T17:42:59Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1251,77648,Bingbaum,343,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1252,20043,Liquidat,4998,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1253,93372,Binningench1,4163,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1254,255304,TrueBlue,25674,2006-07-26T16:35:27Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1255,16266,Daniel B~dewiki,652,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1256,22250,Björn Siebke,922,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1257,77126,Cesarzambrano1,775,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1258,63534,Tobias K.,1074,,male,True,False,False,True,False,True,False,False,False,False,True,False
1259,206302,Jörg Zägel,15882,2006-04-02T09:43:40Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1260,980777,Ne discere cessa!,25203,2010-04-24T19:01:37Z,unknown,True,False,True,True,False,True,False,False,False,False,True,False
1261,32444,Oreg,2231,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1262,395,AlexR,3474,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1263,522406,Schnark,20934,2008-02-25T08:04:05Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1264,759728,Stefan Weil,2792,2009-05-18T13:52:15Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1265,33189,Alexander Fischer,7082,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1266,419945,Gary Dee,42673,2007-06-29T22:27:12Z,male,True,False,False,True,False,True,False,False,False,False,False,False
1267,24251,Gauss,2880,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1268,327732,Stauffen,28692,2006-12-29T18:10:01Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1269,1135428,Mischa004,8615,2010-12-28T21:58:18Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1270,11630,Nocturne,7761,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1271,424001,Milseburg,4982,2007-07-08T23:51:58Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1272,427048,Yikrazuul,11980,2007-07-15T11:55:45Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1273,376205,StG1990,14759,2007-03-26T20:00:27Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1274,24252,Mmg,8502,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1275,129575,Squasher,111276,,unknown,True,False,False,True,False,True,False,False,False,False,True,True
1276,2621,Albinfo,55120,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1277,1060638,Giftzwerg 88,31063,2010-08-28T12:47:23Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1278,2361062,Sprachraum,9333,2016-02-08T02:39:23Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1279,477643,GLGermann,16398,2007-11-17T23:20:52Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1280,34190,MilesTeg,2308,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1281,18328,Sti,8516,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1282,5431,Wuzel,1241,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1283,2952211,Steue,1114,2018-06-23T00:42:16Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1284,1622109,IgorCalzone1,68833,2013-03-12T15:41:54Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1285,275706,Frankee 67,51166,2006-09-10T12:19:25Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1286,64083,O.Koslowski,35375,,male,True,False,False,True,False,True,False,False,False,False,True,False
1287,2285951,Icodense99,27191,2015-10-23T13:41:47Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1288,2320227,Ich mache Seiten leer,8,2015-12-12T13:11:50Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
